facility_name,facility_phone,facility_address,facility_type,geo_lng,geo_lat
삼전볼링장,557583364,경상남도 진주시 도동로 251 지하 1층 삼정볼링장(하대동),볼링,128.1212398,35.1927184
올림픽태권도장,553525839,경상남도 밀양시 석정로 100 2층 올림픽태권도장(내이동),태권도,128.7518764,35.4985915
아일랜드피트니스 수월점,556357001,경상남도 거제시 수양로 481 태화빌딩 3층(양정동),헬스,128.6388191,34.8914189
보스당구클럽,553281030,경상남도 김해시 삼문로 9 우리트윈스빌딩4층 402호(대청동),당구,128.801568,35.1924172
상동 소나무향기태권도장,556385541,"경상남도 거제시 상동1길 15-9 상가3층 소나무향기태권도장(상동동, 덕산3차베스트타운)",태권도,128.6402894,34.8625222
에이블스포츠태권도장,553662844,"경상남도 양산시 물금읍 청운로 181 조양타워2 5층 501,502,503호",태권도,129.0024331,35.316942
올림피아당구장,22790791,경상남도 창원시 성산구 용지로 94 뉴올림피아상가603호(중앙동),당구,128.6778598,35.2238733
베스트헬스,555517522,"경상남도 창원시 진해구 자은로88번길 31 상가2층베스트헬스(자은동, 로즈빌아파트)",헬스,128.710913,35.1499668
인 요가필라테스,,경상남도 밀양시 중앙로 397 2층(인 요가%필라테스) (내이동)(내이동),요가,128.7494624,35.4961554
다짐태권도장,556825226,경상남도 거제시 일운면 반송재로 482-1 다짐태권도장,태권도,128.6892556,34.8366513
고고락볼링장,556370202,경상남도 거제시 고현천로 28 2층 고고락볼링장(고현동),볼링,128.6250398,34.8893763
하임태권도장,556335735,경상남도 거제시 제산로 54 2층 하임태권도장(양정동),태권도,128.6409527,34.8886143
국일헬스클럽,27436444,경상남도 진주시 진양호로 342 4층 국일헬스(신안동),헬스,128.0679748,35.1830772
올드짐 신진주역점,,경상남도 진주시 개양로 114 줌시티 상가 201~205호(가좌동),크로스핏,128.1186433,35.1542514
디얀요가원,557622209,경상남도 진주시 금산면 금산순환로11번길 9 4층,요가,128.145381,35.2153498
골드휘트니스짐,559313710,"경상남도 합천군 합천읍 충효로 98-14 4층, 골드휘트니스짐",헬스,128.162994,35.5686427
용인대이단옆차기태권도장,556380610,"경상남도 거제시 중곡로 42 덕산1차 상가 410호 용인대 이단옆차기 태권도장(고현동, 덕산베스트타운)",태권도,128.6318478,34.8969511
EXR스포츠센타,557586100,경상남도 진주시 대신로 304 홈플러스 8층 EXR스포츠센타(상대동),헬스,128.1176887,35.1875547
주식회사꿈트리,,경상남도 사천시 사남면 진삼로 1092-7 1층 꿈트리,농구,128.0746888,35.0513871
필라테스365창원유니시티점,552522500,경상남도 창원시 의창구 중동중앙로 47 어반브릭스상가(중동)2030호,필라테스,128.6249983,35.256626
주식회사 해미안휘트니스,,경상남도 밀양시 내이1길 18 해미안 휘트니스(내이동),헬스,128.7452918,35.495861
슈퍼키즈 성장센터,,경상남도 양산시 물금읍 야리로 21 4층 슈퍼키즈,기타종목,129.001134,35.3174387
피트민,555466385,경상남도 창원시 진해구 냉천로 156 에이스빌딩 6층 헬스장(자은동),헬스,128.7134463,35.1553896
천부경명상센터,556455820,"경상남도 통영시 무전8길 22-16 상가 6층(무전동, 진우하이빌2차)",기타종목,128.4267836,34.8591143
에이치짐 앤 스피닝,553211107,경상남도 김해시 내외중앙로 62 7층 에이치짐 앤 스피닝(내동),기타종목,128.8671723,35.2353757
백범관,,경상남도 창원시 의창구 사림로 47 312호(사림동),기타종목,128.6779374,35.2474663
광명복싱다이어트클럽,553667851,경상남도 양산시 평산로 33 유토피아빌딩6층(평산동),복싱,129.1513117,35.3814692
핏소굿,7078146262,경상남도 양산시 신명동4길 19 2층(명동),필라테스,129.1700988,35.4046663
금강태권도런투유줄넘기클럽,558356785,경상남도 사천시 숲뫼1길 48 2층(향촌동),태권도,128.0866012,34.9371757
MMA팩토리,,경상남도 진주시 남강로309번길 12 2층 MMA팩토리(평거동),종합체육시설,128.0629665,35.1688808
슈퍼맨태권도,555263330,경상남도 창녕군 남지읍 남지중앙로 77 슈퍼맨 태권도,태권도,128.4779794,35.3917938
에코 필라테스 창원점,255990446,경상남도 창원시 의창구 용동로 45 현대썬앤빌 A동 402호 에코필라테스(사림동),필라테스,128.6970475,35.2366745
이한석 샨티요가,552220784,경상남도 창원시 마산합포구 3·15대로 240 3층 이한석샨티요가(중앙동3가),요가,128.5675274,35.1995779
용인대 중앙 태권도장,553353577,경상남도 김해시 내외로95번길 7 노블레스빌딩 603호(내동),태권도,128.8675618,35.2351878
희망아동발달센터,553858686,경상남도 양산시 물금읍 물금로 96-17 에코타워503,기타종목,128.9942209,35.3130973
피티박스 덕계점,,경상남도 양산시 덕계로 61 603호(덕계동),헬스,129.1503155,35.3737058
숨플러스요가필라테스,555423553,경상남도 창원시 진해구 천자로 411 204호(풍호동),요가,128.7098218,35.1353074
해동검도 일출무예원,552755850,경상남도 창원시 성산구 대정로 29 4층 해동검도 일출무예원(가음동),검도,128.6980422,35.207223
이하라요가,557410255,경상남도 진주시 북장대로63번길 9 2층(봉곡동),요가,128.0723066,35.1953671
고려태권도장,557132999,경상남도 창원시 진해구 웅동로 63 3층(마천동),태권도,128.7836569,35.1252234
골드휘트니스짐,559313710,경상남도 합천군 합천읍 충효로 98-14 4층,헬스,128.162994,35.5686427
엔젤무용스튜디오학원,,경상남도 통영시 무전대로 6 2층(무전동),무용(발레 등),128.421395,34.8602867
밀양검도관,553563473,경상남도 밀양시 미리벌중앙로6길 11 2층(삼문동),검도,128.7493163,35.4846125
상현사우나,558524588,경상남도 사천시 사천읍 무산1길 51-9 상현사우나,헬스,128.0900225,35.0871812
김성은탁구교실,,경상남도 진주시 진주대로 849-10 지하1층(주약동),탁구,128.0916335,35.1768343
24Fit  점핑다이어트,553847577,경상남도 양산시 동면 금오13길 4 네오스퀘어 202호 점핑다이어트,기타종목,129.025635,35.3161516
이지EZ다이어트댄스증산점,,"경상남도 양산시 물금읍 야리2길 27 304호, 이지다이어트댄스",에어로빅,129.0078793,35.3101082
옥포소나무향기태권도,,"경상남도 거제시 옥포로 328 204호(옥포동, 옥포5차덕산타운(2단지))",태권도,128.6866151,34.9012694
휴사우나헬스,27610885,경상남도 진주시 천수로219번길 7 (망경동),헬스,128.0815853,35.1823101
Friends Sports Center 창원 프렌즈 스포츠센터,,경상남도 창원시 성산구 대원로27번길 22 2층 프렌즈농구교실(대원동),농구,128.6511133,35.2320514
위너피트니스,288448259,경상남도 김해시 해반천로 70 3층 위너피트니스(구산동),헬스,128.8702402,35.2550328
우리들탁구교실,552660618,경상남도 창원시 성산구 대암로 36 한성종합상가 지하 우리들탁구교실(남양동),탁구,128.7004134,35.2139291
루담 점핑다이어트,,경상남도 창원시 성산구 용지로153번길 6 3층 루담점핑다이어트(용호동),기타종목,128.6807493,35.2291057
수월 가온누리태권도,556327075,"경상남도 거제시 제산로 2-5 삼성쉐르빌 상가 201호(양정동, 삼성쉐르빌)",태권도,128.6370042,34.8901575
엘리트탁구교실,,경상남도 밀양시 미리벌로3길 6 엘리트탁구교실(2층)(삼문동),탁구,128.7475574,35.4808245
양산시시설관리공단 주민편익시설,553798615,경상남도 양산시 동면 강변로 264-1 양산주민편익시설,수영,129.0276,35.3278304
이정석태권도체육관,553850181,경상남도 양산시 물금읍 서남5길 33 1층,태권도,129.0006095,35.3298266
옥천스포렉스,,경상남도 합천군 합천읍 동서로 51-1 2층,헬스,128.158176,35.5672518
창원풋살아카데미  김해진영점,,경상남도 김해시 진영읍 하계로 444 2층,축구(풋살),128.7379758,35.3004432
봄뜻아동발달센터용호지점,,경상남도 창원시 성산구 용지로153번길 10 동원빌딩5층 501호(용호동),기타종목,128.6804977,35.2292583
우리들센터,27631663,"경상남도 진주시 금산면 금산로283번길 12-13 1층, 우리들센터",축구(풋살),128.1602828,35.204369
다모아탁구교실,,경상남도 진주시 북장대로 49 3층(봉곡동),탁구,128.0734859,35.1944816
위드짐운동발달센터,,경상남도 진주시 초북로20번길 30-10 새린빌딩 4층(초전동),기타종목,128.1118364,35.2134868
송보태권도장,558548542,경상남도 사천시 정동면 여옥길 36 (송보파인빌) 상가 303호,태권도,128.1110659,35.0691457
호성요가연구소,22872255,경상남도 창원시 성산구 신사로 65 88-14(신월동),요가,128.6921315,35.2242044
국제기구필라테스,25447725,경상남도 창원시 진해구 신항4로 41-34 드림타워301호(용원동),필라테스,128.8146327,35.0871968
공남호아동발달연구소,22922449,경상남도 창원시 마산회원구 구암남1길 57-2 1층공남호아동발달연구소(구암동),필라테스,128.590595,35.2429995
태성체육관,556414125,경상남도 통영시 데메3길 14-16 2층 태성체육관(도남동),태권도,128.4204803,34.8293864
블루몽스윔,552967999,경상남도 창원시 마산회원구 팔용로 2 지하1층(양덕동),수영,128.5851842,35.2299799
고병운 축구교실,,경상남도 김해시 진영읍 여래로20번길 50-17 우리마트 2호점 2층,축구(풋살),128.728421,35.3056511
다이어트댄스KL,,경상남도 김해시 분성로 153 오렌지타운상가 201호(외동),에어로빅,128.8637572,35.2302244
엠제이키즈 수영장,553668377,경상남도 양산시 동면 곡리1길 28 mj 키즈 수영장,수영,129.0311515,35.3164207
솔레아풋볼 김해장유점,553123940,경상남도 김해시 능동로149번길 8 4층(부곡동),축구(풋살),128.8075243,35.2028782
흰바다요가,,경상남도 통영시 광도면 신죽1길 90 107호,요가,128.4181309,34.8746241
이순신MBA태권도장,557616998,경상남도 진주시 사들로 46 CM파크 3층 이순신MBA태권도(충무공동),태권도,128.1485236,35.1718154
공동당구구역,,경상남도 창원시 마산회원구 내서읍 삼계로 9 삼계빌딩 6층 공동당구구역,당구,128.5037682,35.2318092
엠트레이닝센터,,경상남도 창원시 마산회원구 내서읍 호계본동로 11 스마일빌딩 301호,기타종목,128.5220471,35.2609605
에이스스크린골프연습장,7078080212,경상남도 김해시 주촌면 선지로97번길 6 에이스프라자 3층 에이스스크린골프연습장,골프,128.8462455,35.2274301
필당구장,,경상남도 창원시 진해구 냉천로 99 세명프라자 2층 필당구장(석동),당구,128.7076902,35.1536961
금강사우나,26722900,경상남도 고성군 고성읍 성내로 55 금강사우나1층,헬스,128.3155061,34.976733
손일현소아청소년발달연구소,552325605,경상남도 창원시 마산회원구 내서읍 중리상곡로 104 쌍봉빌딩 302호 손일현소아청소년발달연구소,기타종목,128.5101029,35.2495141
엣지피트니스,,경상남도 김해시 율하2로 99 골든프라자 3층 엣지피트니스(율하동),헬스,128.8123769,35.1706567
필라데이,,경상남도 함양군 함양읍 상림1길 20 2층,필라테스,127.7223987,35.5227515
새싹아동발달연구소,26036523,경상남도 창원시 마산회원구 양덕동19길 11 새싹빌 2층 새싹아동발달연구소(양덕동),기타종목,128.5889623,35.2325124
여기는키즈필라테스,259251719,경상남도 김해시 계동로 12 202호(관동동),필라테스,128.7962349,35.1771385
웅상문화체육센터,553798585,경상남도 양산시 모래들길 57-57 웅상문화체육센터(주진동),헬스,129.1555125,35.395857
해동검도창원,552880206,경남 창원시 의창구 봉곡동 61-10 ,검도,128.6594765,35.2456395
키튼드림센터,557459898,경상남도 진주시 서장대로61번길 11 키튼드림센터(판문동),수영,128.0456859,35.187497
강병인 복싱,,경상남도 진주시 하대로 24 3층(하대동),복싱,128.1151962,35.1942262
키파KIPA스포츠,553364154,경상남도 김해시 금관대로 1191 키파스포츠(외동),기타종목,128.8529556,35.2334593
고려태권도,557633310,경상남도 진주시 사들로156번길 3 5층 고려태권도(충무공동),태권도,128.1494863,35.1818225
필라테스,22240227,경상남도 창원시 마산합포구 해안대로 51 8층 성지스포렉스(해운동),필라테스,128.563872,35.1818671
여우비댄스PT,,경상남도 진주시 금산면 금산로 38 지하1층,에어로빅,128.1405501,35.2139962
에이피엠APM다이어트댄스,,경상남도 김해시 진영읍 여래로20번길 6 2층 201호,댄스(줌바 등),128.7340903,35.304647
오케이탁구교실,,경상남도 김해시 월산로 9 원익빌딩 4층(부곡동),탁구,128.8106192,35.2012276
건영승마장,557586924,경상남도 진주시 내동면 산유로488번길 8-24 건영승마장,승마,128.0621497,35.1413337
주식회사프리라움수영장수월점,556380513,경상남도 거제시 수양로 456-7 지하1층 프리라움수영장(수월동),수영,128.6403226,34.8931321
